molecule_chembl_id,canonical_smiles,standard_value,standard_value_norm,pIC50
CHEMBL4290992,COc1ccc(-c2ccc(OCC(=O)NCCCN3CCCCC3)cc2)cc1,14000.0,14000.0,4.853871964321731
CHEMBL4276694,CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccccc4F)cc3)CC2)CC1,19000.0,19000.0,4.721246399047148
CHEMBL4287340,CCN1CCN(C2CCN(C(=O)COc3ccc4c(c3)CCC4=O)CC2)CC1,4900.0,4900.0,5.309803919971397
CHEMBL4291845,CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccc([N+](=O)[O-])cc4)cc3)CC2)CC1,2100.0,2100.0,5.6777807052658735
CHEMBL4282357,Cc1cccc2c1ccc1c3occ(C)c3c(=O)oc(=O)c21,10000.0,10000.0,4.9999999999999565
CHEMBL4290236,Cc1coc2c1c(=O)oc(=O)c1c3c(ccc12)C(C)(C)CCC3,3312.0,3312.0,5.479909671887026
CHEMBL4285759,Cc1cccc2c1ccc1c3c(c(=O)oc(=O)c12)[C@@H](C)CO3,10132.0,10132.0,4.994304818881447
CHEMBL4293626,C[C@H]1COc2c1c(=O)oc(=O)c1c3c(ccc21)C(C)(C)CCC3,3213.0,3213.0,5.493089274448347
CHEMBL4289318,COc1cc2nc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(OC)c2cc1OC,620.0,620.0,6.207608310501046
CHEMBL4293801,COc1cc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,170.0,170.0,6.7695510786191715
CHEMBL4285912,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cccc(O)c2[nH]1,1150.0,1150.0,5.939302159646011
CHEMBL4290401,COc1cccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c12,1640.0,1640.0,5.785156151952037
CHEMBL4282527,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c2c1,450.0,450.0,6.3467874862236915
CHEMBL4294609,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2[nH]1,300.0,300.0,6.52287874527889
CHEMBL4287548,COc1ccc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,880.0,880.0,6.055517327849338
CHEMBL4294783,COc1cc2oc(C(=O)NCCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,110.0,110.0,6.958607314837827
CHEMBL4284165,O=C(NCCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,23.0,23.0,7.638272163963524
CHEMBL4291372,COc1ccc2oc(C(=O)NCCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,370.0,370.0,6.431798275931831
CHEMBL4280725,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)c(O)cc2o1,4130.0,4130.0,5.384049948343494
CHEMBL4287970,COc1cc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,46.0,46.0,7.337242168308984
CHEMBL4277332,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2c(O)cc(O)cc2o1,580.0,580.0,6.236572006436314
CHEMBL4284591,COc1cc(OC)c2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,320.0,320.0,6.494850021678737
CHEMBL4292477,Nc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,41.0,41.0,7.387216143269672
CHEMBL4277548,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc([N+](=O)[O-])ccc2o1,21.0,21.0,7.6777807052454
CHEMBL4285779,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,33.0,33.0,7.481486060108952
CHEMBL4291296,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,91.0,91.0,7.040958607674134
CHEMBL4283450,COc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,170.0,170.0,6.7695510786191715
CHEMBL4294701,COc1cccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c12,870.0,870.0,6.060480747380883
CHEMBL4286799,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2ccccc2o1,110.0,110.0,6.958607314837827
CHEMBL4284495,COc1cc2oc(C(=O)OCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,56.0,56.0,7.251811972986045
CHEMBL4295144,COc1cc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,1460.0,1460.0,5.835647144215265
CHEMBL4287889,COc1ccc2oc(C(=O)NCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,3610.0,3610.0,5.4424927980942215
CHEMBL4285601,COc1cc2oc(C(=O)OCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,300.0,300.0,6.52287874527889
CHEMBL4286731,COc1ccc2oc(C(=O)OCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,7490.0,7490.0,5.125518182300476
CHEMBL4292446,COc1cc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,660.0,660.0,6.1804560644574735
CHEMBL4283079,O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,2360.0,2360.0,5.627087997029709
CHEMBL4290940,COc1ccc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,970.0,970.0,6.013228265733307
CHEMBL4292399,Cl.Cl.Nc1ccc(O)c(Cn2cccn2)c1,844500.0,844500.0,3.073400346092972
CHEMBL4286677,Cl.Cl.Nc1ccc(O)c(Cn2ccnc2)c1,482500.0,482500.0,3.3165026823201877
CHEMBL4294906,Cl.Cl.Nc1ccc(O)c(CN2CCOCC2)c1,270600.0,270600.0,3.5676722077383944
CHEMBL4288558,Cl.Cl.Nc1ccc(O)c(CN2CCCCC2)c1,456000.0,456000.0,3.341035157335564
CHEMBL4282163,Cl.Cl.Nc1ccc(O)c(CN2CCCC2)c1,6300.0,6300.0,5.2006594505463495
CHEMBL4285213,CCCN(CCC)Cc1cc(N)ccc1O.Cl.Cl,131100.0,131100.0,3.8823973083099124
CHEMBL4280224,CCN(CC)Cc1cc(N)ccc1O.Cl.Cl,48300.0,48300.0,4.3160528692484785
CHEMBL4282360,CCCCCCN(C)Cc1cc(N)ccc1O.Cl.Cl,1053500.0,1053500.0,2.9773654600558808
CHEMBL4283986,CCCCCN(C)Cc1cc(N)ccc1O.Cl.Cl,805100.0,805100.0,3.0941501733576806
CHEMBL4280848,CCCCN(C)Cc1cc(N)ccc1O.Cl.Cl,125200.0,125200.0,3.9023956711255856
CHEMBL4288742,CCCN(C)Cc1cc(N)ccc1O.Cl.Cl,1151000.0,1151000.0,2.938924676370208
CHEMBL4284261,CCN(C)Cc1cc(N)ccc1O.Cl.Cl,965100.0,965100.0,3.015427684378367
CHEMBL4276921,CN(C)Cc1cc(N)ccc1O.Cl.Cl,1536500.0,1536500.0,2.8134674354076026
CHEMBL4292574,CNCc1cc(N)ccc1O.Cl.Cl,333500.0,333500.0,3.4769041617474308
CHEMBL4287826,CC(C)(C)c1cc(CCC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,3420.0,3420.0,5.465973893943738
CHEMBL4283390,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,2230.0,2230.0,5.651695136951645
CHEMBL4286736,CC(C)(C)c1cc(C(=O)CNCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,2440.0,2440.0,5.612610173661093
CHEMBL4279488,CC(C)(C)c1cc(C(=O)CNCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,1380.0,1380.0,5.860120913598449
CHEMBL4288282,COc1ccc(CN2CCC(CCNC(=O)/C=C/c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1,2120.0,2120.0,5.673664139071044
CHEMBL4277644,Cc1ccccc1CN1CCC(CCNC(=O)/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)CC1,2510.0,2510.0,5.600326278518788
CHEMBL4284895,Cc1ccc(CN2CCC(CCNC(=O)/C=C/c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1,2010.0,2010.0,5.696803942579295
CHEMBL4292766,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O,750.0,750.0,6.124938736607721
CHEMBL4295126,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3cccc(F)c3)CC2)cc(C(C)(C)C)c1O,1330.0,1330.0,5.876148359032587
CHEMBL4284475,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)cc3)CC2)cc(C(C)(C)C)c1O,980.0,980.0,6.008773924307062
CHEMBL4291697,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)cc3F)CC2)cc(C(C)(C)C)c1O,1780.0,1780.0,5.749579997690862
CHEMBL4281066,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)c(F)c3)CC2)cc(C(C)(C)C)c1O,1620.0,1620.0,5.790484985457101
CHEMBL4293155,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3Cl)CC2)cc(C(C)(C)C)c1O,2440.0,2440.0,5.612610173661093
CHEMBL4282558,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3cccc(Cl)c3)CC2)cc(C(C)(C)C)c1O,2540.0,2540.0,5.595166283379891
CHEMBL4281727,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(Br)cc3)CC2)cc(C(C)(C)C)c1O,3810.0,3810.0,5.4190750243242665
CHEMBL4292349,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)cc(C(C)(C)C)c1O,3460.0,3460.0,5.460923901207098
CHEMBL4278260,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(C#N)cc3)CC2)cc(C(C)(C)C)c1O,2780.0,2780.0,5.5559552040817675
CHEMBL4469066,COc1ccc2nc3c(c(NCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1)CCCC3,470.0,470.0,6.327902142063358
CHEMBL4591167,NC12CC3CC(F)(CC(C1)c1cc(NC(=O)CCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)ccc13)C2,2.5,2.5,8.602059991154244
CHEMBL4471659,NC12CC3CC(F)(CC(C1)c1cc(NC(=O)CCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)ccc13)C2,0.3,0.3,9.52287874383269
CHEMBL4558495,FC12CC3CC(NCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)(CC(C1)c1ccccc13)C2,1.4,1.4,8.853871964011551
CHEMBL4469343,FC12CC3CC(NCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)(CC(C1)c1ccccc13)C2,2.0,2.0,8.698970004118872
CHEMBL4462369,O=C(CCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,1.3,1.3,8.88605664735909
CHEMBL4438626,O=C(CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,1.4,1.4,8.853871964011551
CHEMBL78010,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,250000.0,250000.0,3.6020599913279607
CHEMBL4438650,COc1ccc(-c2cc(=O)c3cc(OC)c(O)c([C@H]4CCC(=O)N4)c3o2)cc1,18300.0,18300.0,4.737548910269547
CHEMBL4532623,COc1ccc(-c2cc(=O)c3cc(OC)c(O)c([C@@H]4CCC(=O)N4)c3o2)cc1,68000.0,68000.0,4.167491087293757
CHEMBL4537240,O=C(/C=C/c1ccc(OCCCCCCN2CCCC2)cc1)c1ccc(OCCCCCCN2CCCC2)cc1O,780.0,780.0,6.107905397308963
CHEMBL4476091,O=C(/C=C/c1ccccc1)c1ccc(OCCCCCCN2CCCC2)cc1O,3200.0,3200.0,5.494850021679958
CHEMBL369768,COc1ccc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc1,74710.0,74710.0,4.126621263590853
CHEMBL4578305,COc1ccc(C2CC(=O)c3ccc4c(c3O2)C=CC(C)(C)O4)cc1,91070.0,91070.0,4.040624663424152
CHEMBL362378,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1,17140.0,17140.0,4.765989182412795
CHEMBL393417,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4,126700.0,126700.0,3.897223385116555
CHEMBL241806,COc1cc2c(cc1OC)[C@]1(O)C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4,127180.0,127180.0,3.895581179352402
CHEMBL3311038,COc1cc(OC)c(-c2coc3c4c(ccc3c2=O)OC(C)(C)C=C4)cc1OC,121600.0,121600.0,3.91506642506328
CHEMBL3311040,COc1ccc(-c2coc3c4c(ccc3c2=O)OC(C)(C)C=C4)cc1OC,131170.0,131170.0,3.882165481456249
CHEMBL2152545,CCCCCCCNC(=O)Oc1ccc2c(c1)CN1CCc3ccccc3C1N2C,3800.0,3800.0,5.420216403383075
CHEMBL4583273,CN1c2ccc(OC(=O)NCCCCCCN3CCCC3)cc2CN2CCc3ccccc3C21,880.0,880.0,6.055517327849338
CHEMBL4553968,CN1c2ccc(OC(=O)NCCCCCCN3CCCCC3)cc2CN2CCc3ccccc3C21,1200.0,1200.0,5.920818753952013
CHEMBL4533477,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,2.7,2.7,8.568636235680163
CHEMBL4451843,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1c2ccccc2nc2ccccc12,0.0076,0.0076,11.119186350575202
CHEMBL4453954,Cc1cc(C)c(S(=O)(=O)Nc2ccc(C3C4=C(CC(C)(C)CC4=O)N(c4ccc(Br)cc4)C4=C3C(=O)CC(C)(C)C4)cc2)c(C)c1,140.0,140.0,6.853871964318659
CHEMBL4450045,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(CO)c4)CC3)cc2oc1=O,1400.0,1400.0,5.853871964321452
CHEMBL4470448,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO)c4)CC3)cc2oc1=O,840.0,840.0,6.075720713937601
CHEMBL4464759,Cc1c(C)c2ccc(OCC3CCN(CCCO)CC3)cc2oc1=O,890.0,890.0,6.050609993354599
CHEMBL4459482,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(CO[N+](=O)[O-])c4)CC3)cc2oc1=O,1300.0,1300.0,5.886056647692829
CHEMBL4530960,Cc1c(C)c2ccc(OCC3CCN(CCCO[N+](=O)[O-])CC3)cc2oc1=O,860.0,860.0,6.065501548755927
CHEMBL4578377,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO[N+](=O)[O-])c4)CC3)cc2oc1=O,480.0,480.0,6.318758762623508
CHEMBL4537101,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2[nH]ccc12,91.4,91.4,7.039053804261417
CHEMBL4540355,COc1c(C(=O)CCC2CCN(Cc3ccccc3)CC2)cc(Cl)c2[nH]c([Si](C)(C)C)cc12,275.0,275.0,6.560667306168158
CHEMBL4526050,COc1c(C(=O)CCC2CCN(Cc3ccccc3)CC2)cc(Cl)c2[nH]ccc12,20.4,20.4,7.690369832552812
CHEMBL4444843,O=C(CCC1CCN(CC2CCCCC2)CC1)c1cc(Cl)c2[nH]ccc2c1,28.8,28.8,7.540607512225689
CHEMBL4585990,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2[nH]ccc2c1,13.3,13.3,7.87614835900026
CHEMBL4529710,O=C(CCC1CCN(CC2CCCCC2)CC1)c1ccc2[nH]ccc2c1,51.0,51.0,7.292429823893548
CHEMBL4562793,O=C(CCC1CCN(CC2CCCC2)CC1)c1ccc2[nH]ccc2c1,94.0,94.0,7.026872146395681
CHEMBL4567394,CCCCN1CCC(CCC(=O)c2ccc3[nH]ccc3c2)CC1,716.0,716.0,6.1450869776915376
CHEMBL4454706,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)ccc2[nH]ccc12,40.0,40.0,7.39794000866118
CHEMBL4559904,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2c1ccn2C,84.4,84.4,7.073657553369199
CHEMBL4541090,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2c1ccn2Cc1ccccc1,260.6,260.6,6.584025588621768
CHEMBL4583738,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2c1ccn2S(=O)(=O)c1ccccc1.O=C(O)/C=C/C(=O)O,559.0,559.0,6.2525881921128
CHEMBL4578844,O=C(CCC1CCN(CC2CCCCC2)CC1)c1ccc2c(ccn2Cc2ccccc2)c1,133.0,133.0,6.876148359029649
CHEMBL4438286,CC1C[C@H]2[C@H](O)[C@@H]3O[C@]4(C1)OC1CCN5CCCC24[C@]13C5,30000.0,30000.0,4.522878745280323
CHEMBL4568349,C=C[C@@H]1[C@@H]2CC3=C(CCC(=O)N3)[C@@]1(N)C[C@H](C)C2,30000.0,30000.0,4.522878745280323
CHEMBL4449395,C[C@@H]1C[C@H]2Cc3ncc(C4CCCCN4)cc3[C@]3(C1)NCCC[C@H]23,30000.0,30000.0,4.522878745280323
CHEMBL206106,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,1700.0,1700.0,5.769551078621471
CHEMBL4548293,COc1cc2c(cc1O)C(Cc1ccc(O)c(Oc3cc(CC4c5cc(O)c(OC)cc5CCN4C)ccc3OC)c1)N(C)CC2,66000.0,66000.0,4.180456064458125
CHEMBL452895,COc1cc2c3cc1Oc1c(O)c(OC)cc4c1[C@@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC4,97000.0,97000.0,4.01322826573375
CHEMBL508781,COc1cc2c3cc1Oc1c(O)c(OC)cc4c1[C@H](Cc1ccc(cc1)Oc1cc(ccc1O)C[C@H]3N(C)CC2)N(C)CC4,100000.0,100000.0,3.9999999999999956
CHEMBL504323,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC4,100000.0,100000.0,3.9999999999999956
CHEMBL4585711,COc1cc2c(cc1Oc1c3c(cc(OC)c1OC)CCN(C)C3)C(Cc1ccc(O)cc1)N(C)CC2,100000.0,100000.0,3.9999999999999956
CHEMBL4590539,CCN(CC)Cc1cc2cc(c1O)Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C)CC3,68000.0,68000.0,4.167491087293757
CHEMBL11531,COc1ccc2cc3n(c(=O)c2c1OC)CCc1cc2c(cc1-3)OCO2,100000.0,100000.0,3.9999999999999956
CHEMBL4444239,COc1ccc(C2=NN(C(C)=O)C(c3ccc(-n4cncn4)cc3)C2)cc1OC,955300.0,955300.0,3.019860222254245
CHEMBL4476639,COc1ccc(C2=NN(C(C)=O)C(c3ccc(-n4ccnc4)cc3)C2)cc1OC,205600.0,205600.0,3.68697688967676
CHEMBL4448071,COc1ccc(C2=NN(C(C)=O)C(c3ccc(-n4cnc5ccccc54)cc3)C2)cc1OC,319200.0,319200.0,3.495937117321307
CHEMBL4465544,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(Cc5ccccc5)CC4)cc3)C2)cc1OC,62800.0,62800.0,4.202040356262797
CHEMBL4576193,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCC(Cc5ccccc5)CC4)cc3)C2)cc1OC,20100.0,20100.0,4.696803942579489
CHEMBL4582736,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(C)CC4)cc3)C2)cc1OC,6500.0,6500.0,5.187086643357078
CHEMBL4594199,CCN1CCN(c2ccc(C3CC(c4ccc(OC)c(OC)c4)=NN3C(C)=O)cc2)CC1,47900.0,47900.0,4.3196644865854275
CHEMBL4445377,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCC(C)CC4)cc3)C2)cc1OC,77400.0,77400.0,4.111259039317102
CHEMBL4483487,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(c5ccccc5)CC4)cc3)C2)cc1OC,294900.0,294900.0,3.5303252274482007
CHEMBL4475612,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(Cc5ccccc5)CC4)cc3)C2)cc1,100200.0,100200.0,3.999132278468769
CHEMBL4532224,CCN1CCN(c2ccc(C3CC(c4ccc(OC)cc4)=NN3C(C)=O)cc2)CC1,221200.0,221200.0,3.6552148773673374
CHEMBL14638,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,86100.0,86100.0,4.064996848546341
CHEMBL4589118,Cc1c(OCc2ccccc2)cccc1N1CCN(CCCCCCNc2c3c(nc4c2CCCC4)CCCC3)CC1,14.0,14.0,7.853871964290741
CHEMBL4591636,COc1ccccc1CN1CCN(CCCCCOc2cccc3[nH]c4ccccc4c23)CC1,2400.0,2400.0,5.619788758288213
CHEMBL4545210,COc1cc2c(cc1OC)-c1cc(OCCN3CCCCC3)nc(=O)n1CC2,5000.0,5000.0,5.301029995663894
CHEMBL4566976,COc1ccc2nc3c(c(NCCCCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1)CCCC3,1600.0,1600.0,5.795880017343804
CHEMBL4542112,C#CCOc1ccc(/C=N/Nc2c3c(nc4ccccc24)CCCC3)cc1.Cl,2730.0,2730.0,5.5638373529590845
CHEMBL4445026,C(=N/Nc1c2c(nc3ccccc13)CCCC2)\c1ccc(OCc2cn(-c3ccccc3)nn2)cc1.Cl,900.0,900.0,6.0457574905601925
CHEMBL4443988,Cl.Clc1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1,7030.0,7030.0,5.153044674980114
CHEMBL4526428,Brc1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1.Cl,12800.0,12800.0,4.8927900303520975
CHEMBL4592037,Cc1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1.Cl,3750.0,3750.0,5.425968732272166
CHEMBL4553902,COc1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1.Cl,2300.0,2300.0,5.638272163982219
CHEMBL4557164,Cl.O=C(O)c1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1,4030.0,4030.0,5.3946949538587825
CHEMBL4441059,Cl.O=[N+]([O-])c1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1,1050.0,1050.0,5.978810700929649
CHEMBL4447258,Cl.O=[N+]([O-])c1cccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)c1,1460.0,1460.0,5.835647144215265
CHEMBL4466829,C(=N/Nc1c2c(nc3ccccc13)CCCC2)\c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1.Cl,1050.0,1050.0,5.978810700929649
CHEMBL4444030,Cl.NS(=O)(=O)c1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1,1110.0,1110.0,5.954677021212952
CHEMBL4580216,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccccc1,610.0,610.0,6.214670164988521
CHEMBL4435058,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Cl)cc1,786.0,786.0,6.104577453960039
CHEMBL4435178,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Br)cc1,571.0,571.0,6.243363891753392
CHEMBL4525409,COc1ccc(NC(=S)NNc2c3c(nc4ccccc24)CCCC3)cc1,293.0,293.0,6.5331323796444085
CHEMBL4458648,S=C(NCc1ccccc1)NNc1c2c(nc3ccccc13)CCCC2,218.0,218.0,6.661543506393403
CHEMBL4556651,C=CCNC(=S)NNc1c2c(nc3ccccc13)CCCC2,5770.0,5770.0,5.238824186844194
CHEMBL4459154,NS(=O)(=O)c1ccc(NC(=S)NNc2c3c(nc4ccccc24)CCCC3)cc1,961.0,961.0,6.017276612331003
CHEMBL4536838,COc1ccc2[nH]cc(CCNC(=O)CN(CCC3CCN(Cc4ccccc4)CC3)C(=O)/C=C/c3ccc(O)c(OC)c3)c2c1,30.7,30.7,7.512861624508667
CHEMBL4541077,COc1ccc2[nH]cc(CCNC(=O)CN(CCCC3CCN(Cc4ccccc4)CC3)C(=O)/C=C/c3ccc(O)c(OC)c3)c2c1,26.2,26.2,7.581698708663678
CHEMBL4456928,c1ccc2c(NCc3ccc(-c4ccc(CNc5c6c(nc7ccccc57)CCCC6)cc4)cc3)c3c(nc2c1)CCCC3,3.61,3.61,8.442492797974039
CHEMBL4522757,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)NCCNc1c2c(nc3ccccc13)CCCC2,60.6,60.6,7.217527375826547
CHEMBL4534662,COc1cc(/C=C/C(=O)NCCNc2c3c(nc4ccccc24)CCCC3)ccc1OCc1ccccc1,55.1,55.1,7.258848401140333
CHEMBL4451532,COc1cc2oc(-c3ccc(NCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,1.63,1.63,8.787812395329604
CHEMBL4466652,COc1cc2oc(-c3ccc(NCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,1.9,1.9,8.721246398818595
CHEMBL4569511,COc1cc2oc(-c3ccc(NCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,5.15,5.15,8.28819277087448
CHEMBL4443426,O=C(CCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,5e-06,5e-06,14.300943145452333
CHEMBL199861,O=C(CCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,5e-06,5e-06,14.300943145452333
CHEMBL4556734,O=C(CCCCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,5e-06,5e-06,14.300943145452333
CHEMBL383663,O=C(CCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NCCc1c[nH]c2ccccc12,5e-06,5e-06,14.300943145452333
CHEMBL4448350,O=C(CCCCCNc1c2c(nc3c(Cl)cccc13)CCCC2)NCCc1c[nH]c2ccccc12,5e-06,5e-06,14.300943145452333
CHEMBL199538,O=C(CCCCCNc1c2c(nc3cc(Cl)cc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,5e-06,5e-06,14.300943145452333
CHEMBL4590945,O=C(CCCCCCCNc1c2c(nc3cc(Cl)cc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,5e-06,5e-06,14.300943145452333
